"업종명","업소명","소재지(도로명)","소재지(지번)","영업장면적","소재지전화","업태명","데이터기준일자"
"일반음식점","한솥제주시청점","제주특별자치도 제주시 광양14길 7. 1층 (이도이동)","제주특별자치도 제주시 이도이동 1186번지 9호  ","33.54","064-702-3949","분식","2018-05-02"
"일반음식점","향나무집","제주특별자치도 제주시 오복4길 26. 1층 (이도이동)","제주특별자치도 제주시 이도이동 1076번지 11호  ","115.05","064-724-5175","한식","2018-05-02"
"일반음식점","지연이네","제주특별자치도 제주시 삼성로 39 (일도이동)","제주특별자치도 제주시 일도이동 1046번지 11호  ","28.12","064-751-6464","한식","2018-05-02"
"일반음식점","삼미횟집","제주특별자치도 제주시 도두항서5길 1 (도두일동)","제주특별자치도 제주시 도두일동 2617번지 1호  ","798.42","064-742-8820","회집","2018-05-02"
"일반음식점","제주노량진회센타","제주특별자치도 제주시 탑동로 33 (삼도이동)","제주특별자치도 제주시 삼도이동 1192번지 11호  ","150.92","064-726-7766","회집","2018-05-02"
"일반음식점","스페샬삼담점","제주특별자치도 제주시 용담로 130 (용담일동.(용대로14))","제주특별자치도 제주시 용담일동 232번지 1호 (용대로14)","52.16","064-723-5792","호프/통닭","2018-05-02"
"일반음식점","컨츄리","제주특별자치도 제주시 만덕로 23 (건입동)","제주특별자치도 제주시 건입동 1106번지 15호  ","31.16","064-756-8688","통닭(치킨)","2018-05-02"
"일반음식점","신제주삼보","제주특별자치도 제주시 신대로16길 10 (연동)","제주특별자치도 제주시 연동 293번지 23호  ","135.29","064-749-3620","한식","2018-05-02"
"일반음식점","신촌수제비","제주특별자치도 제주시 신대로14길 5 (연동)","제주특별자치도 제주시 연동 303번지 2호  ","53.53",,"한식","2018-05-02"
"일반음식점","아라평화","제주특별자치도 제주시 중앙로 582 (아라일동)","제주특별자치도 제주시 아라일동 6082번지 5호  ","57.52","064-724-1366","중국식","2018-05-02"
"일반음식점","제주맛촌본점","제주특별자치도 제주시 서해안로 546. 2층 (용담삼동)","제주특별자치도 제주시 용담삼동 1144번지  ","239.98","064-712-8255","한식","2018-05-02"
"일반음식점","어매흑돼지","제주특별자치도 제주시 신광로10길 15 (연동)","제주특별자치도 제주시 연동 256번지 9호  ","107.32","064-742-8589","한식","2018-05-02"
"일반음식점","달콤한닭강정제주외도점","제주특별자치도 제주시 우정로15길 12. 108호 (외도일동. 외도부영2차상가)","제주특별자치도 제주시 외도일동 560번지 2호 외도부영2차상가 108호","40.7","064-712-9233","호프/통닭","2018-05-02"
"일반음식점","만리향","제주특별자치도 제주시 천수로6길 7-1. 1층 (이도이동)","제주특별자치도 제주시 이도이동 408번지 17호  ","91.26","064-722-8788","중국식","2018-05-02"
"일반음식점","닥그네자연산","제주특별자치도 제주시 신성로10길 18 (도남동.(1층))","제주특별자치도 제주시 도남동 87번지 14호 (1층)","67.1","064-756-5009","식육(숯불구이)","2018-05-02"
"일반음식점","아모르","제주특별자치도 제주시 신광로10길 22. 2층 (연동)","제주특별자치도 제주시 연동 255번지 6호  ","92.24","064-713-8853","까페","2018-05-02"
"일반음식점","돈자루","제주특별자치도 제주시 월랑로10길 22 (노형동)","제주특별자치도 제주시 노형동 1051번지 1호  ","82.5",,"한식","2018-05-02"
"일반음식점","처갓집","제주특별자치도 제주시 서사로 100 (삼도일동)","제주특별자치도 제주시 삼도일동 531번지 1호  ","27.3","064-753-1050","호프/통닭","2018-05-02"
"일반음식점","연동탑부평","제주특별자치도 제주시 신대로18길 16 (연동.삼다연동맨션102호(사장2로26))","제주특별자치도 제주시 연동 294번지 46호 삼다연동맨션102호(사장2로26)","79.25","064-746-5342","한식","2018-05-02"
"일반음식점","이돈갓","제주특별자치도 제주시 칠성로길 27 (일도일동)","제주특별자치도 제주시 일도일동 1301번지 6호  ","171.4","064-722-6427","경양식","2018-05-02"
"일반음식점","날마다좋은날","제주특별자치도 제주시 신산로 47 (일도이동.(1층))","제주특별자치도 제주시 일도이동 1020번지 14호 (1층)","45.92","064-721-1536","한식","2018-05-02"
"일반음식점","제주태원","제주특별자치도 제주시 고마로10길 6 (일도이동.(인화초등동로8))","제주특별자치도 제주시 일도이동 330번지 14호 (인화초등동로8)","191.44","064-757-7354","한식","2018-05-02"
"일반음식점","자매예술국수","제주특별자치도 제주시 서사로 75 (삼도이동)","제주특별자치도 제주시 삼도이동 596번지 5호  ","45.45","064-724-3030","한식","2018-05-02"
"일반음식점","베이스노트","제주특별자치도 제주시 선덕로5길 21. 1층 (연동)","제주특별자치도 제주시 연동 322번지 10호  ","77.62","064-711-6628","한식","2018-05-02"
"일반음식점","오브라더","제주특별자치도 제주시 신산로 11 (일도이동)","제주특별자치도 제주시 일도이동 995번지 71호  ","40","064-755-1067","호프/통닭","2018-05-02"
"일반음식점","토크쇼화북중앙점","제주특별자치도 제주시 진남로 31 (화북일동.다세대102호(진남1로31))","제주특별자치도 제주시 화북일동 4156번지 1호 다세대102호(진남1로31)","39.84","064-756-5792","호프/통닭","2018-05-02"
"일반음식점","대봉","제주특별자치도 제주시 일주서로 7330 (외도일동.(연도로683))","제주특별자치도 제주시 외도일동 405번지 6호 (연도로683)","88.23","064-712-4050","한식","2018-05-02"
"일반음식점","그디글라","제주특별자치도 제주시 다랑곶4길 46. 101호 (노형동)","제주특별자치도 제주시 노형동 1050번지 6호  ","62.74",,"한식","2018-05-02"
"일반음식점","은진이네식당","제주특별자치도 제주시 서해안로 161 (도두일동)","제주특별자치도 제주시 도두일동 2626번지 5호  ","46.92","064-711-0393","한식","2018-05-02"
"일반음식점","화북황금수산",,"제주특별자치도 제주시 화북일동 4216번지 1호 외1필지","53.36","064-725-3660","회집","2018-05-02"
"일반음식점","불로된참숯바베큐외도점","제주특별자치도 제주시 조공포길 48 (외도일동)","제주특별자치도 제주시 외도일동 533번지 7호  ","79","064-742-9280","통닭(치킨)","2018-05-02"
"일반음식점","소풍","제주특별자치도 제주시 독짓골2길 9 (도남동)","제주특별자치도 제주시 도남동 73번지 2호  ","44.02","064-726-8312","한식","2018-05-02"
"일반음식점","으랏차차도남점","제주특별자치도 제주시 신성로8길 4. 1층 (도남동)","제주특별자치도 제주시 도남동 86번지 15호 (1층)","43.17","064-751-5792","호프/통닭","2018-05-02"
"일반음식점","학고재","제주특별자치도 제주시 남성로26길 37 (삼도이동.(남성3로67))","제주특별자치도 제주시 삼도이동 1241번지 19호 (남성3로67)","69.51","064-723-6755","한식","2018-05-02"
"일반음식점","어우렁국수","제주특별자치도 제주시 광양9길 23 (이도이동)","제주특별자치도 제주시 이도이동 1176번지 115호  ","59.82","064-725-0514","한식","2018-05-02"
"일반음식점","가세","제주특별자치도 제주시 고마로 45 (일도이동)","제주특별자치도 제주시 일도이동 321번지 20호  ","185.3","064-759-2580","일식","2018-05-02"
"일반음식점","소달구지","제주특별자치도 제주시 정든로 27 (이도이동.(정든길60))","제주특별자치도 제주시 이도이동 430번지 4호 (정든길60)","51.8","064-758-6135","호프/통닭","2018-05-02"
"일반음식점","(주)뉴월드","제주특별자치도 제주시 일주동로 233 (화북일동)","제주특별자치도 제주시 화북일동 1244번지 1호  ","417.32","064-721-5600","뷔페식","2018-05-02"
"일반음식점","영","제주특별자치도 제주시 노연로 지하 139 (연동)","제주특별자치도 제주시 연동 293번지 42호  ","52.13",,"까페","2018-05-02"
"일반음식점","속초",,"제주특별자치도 제주시 건입동 1319번지 15호  ","51.66","064-702-0036","한식","2018-05-02"
"일반음식점","앞뱅디","제주특별자치도 제주시 선덕로 32 (연동)","제주특별자치도 제주시 연동 324번지 1호  ","180.41","070-7788-9737","한식","2018-05-02"
"일반음식점","토석","제주특별자치도 제주시 남녕로6길 3. 1층 (연동)","제주특별자치도 제주시 연동 1953번지 11호  ","65.35","064-712-6872","호프/통닭","2018-05-02"
"일반음식점","천왕성","제주특별자치도 제주시 서해안로 161 (도두일동.(서해안로519))","제주특별자치도 제주시 도두일동 2626번지 5호 (서해안로519)","47.38","064-747-4855","중국식","2018-05-02"
"일반음식점","노형자연산","제주특별자치도 제주시 정존13길 19 (노형동)","제주특별자치도 제주시 노형동 1284번지 1호  ","26.98","064-749-2622","회집","2018-05-02"
"일반음식점","동해야","제주특별자치도 제주시 흥운길 44 (용담이동)","제주특별자치도 제주시 용담이동 359번지 81호  ","85.98","061-711-0932","한식","2018-05-02"
"일반음식점","외도골오리촌","제주특별자치도 제주시 우령2길 12 (외도일동.(1층))","제주특별자치도 제주시 외도일동 499번지 8호 (1층)","99.54","064-712-0486","한식","2018-05-02"
"일반음식점","스페샬신성점","제주특별자치도 제주시 서광로26길 10-1 (삼도일동.(서운당5로16))","제주특별자치도 제주시 삼도일동 580번지 69호 (서운당5로16)","36.53","064-759-1630","호프/통닭","2018-05-02"
"일반음식점","이로리","제주특별자치도 제주시 정존11길 22 (노형동.대흥그린빌라104호(노형초등길18))","제주특별자치도 제주시 노형동 1284번지 5호 대흥그린빌라104호(노형초등길18)","72.76","064-749-9292","한식","2018-05-02"
"일반음식점","초심양념갈비","제주특별자치도 제주시 신성로 90 (도남동)","제주특별자치도 제주시 도남동 86번지 2호  ","47.9","064-726-0670","호프/통닭","2018-05-02"
"일반음식점","산호숯불꼼장어","제주특별자치도 제주시 원노형로 7 (노형동.(백두2로30))","제주특별자치도 제주시 노형동 908번지 (백두2로30)","33.9","064-711-6020","한식","2018-05-02"
"일반음식점","오븐에빠진닭제주시청점","제주특별자치도 제주시 신성로13길 18 (이도이동)","제주특별자치도 제주시 이도이동 1767번지 4호  ","81.92",,"통닭(치킨)","2018-05-02"
"일반음식점","남문숯불바베큐엔치킨도남점","제주특별자치도 제주시 도남로 45 (도남동)","제주특별자치도 제주시 도남동 918번지 7호  ","105.96","064-758-1568","호프/통닭","2018-05-02"
"일반음식점","현기네","제주특별자치도 제주시 번영로 487 (봉개동.(동부관광도로475))","제주특별자치도 제주시 봉개동 1829번지 9호 (동부관광도로475)","55.23","064-722-0722","한식","2018-05-02"
"일반음식점","꼬지앤푸드외도점",,"제주특별자치도 제주시 외도일동 639번지 3호 (우정동7로9)","58.28","064-743-8587","호프/통닭","2018-05-02"
"일반음식점","임춘","제주특별자치도 제주시 만덕로 25 (건입동)","제주특별자치도 제주시 건입동 1107번지 20호  ","49.88","064-726-7703","한식","2018-05-02"
"일반음식점","동아리봉개점","제주특별자치도 제주시 번영로 487 (봉개동)","제주특별자치도 제주시 봉개동 1829번지 9호  ","38.4","064-721-8892","호프/통닭","2018-05-02"
"일반음식점","육장갈비노형점","제주특별자치도 제주시 수덕5길 5 (노형동.(수덕5로7))","제주특별자치도 제주시 노형동 1283번지 1호 (수덕5로7)","211.08","064-746-1300","식육(숯불구이)","2018-05-02"
"일반음식점","달빛무리","제주특별자치도 제주시 삼무로3길 18 (연동)","제주특별자치도 제주시 연동 291번지 134호  ","67.18","064-747-1003","한식","2018-05-02"
"일반음식점","더베이직커피","제주특별자치도 제주시 고마로 103 (일도이동)","제주특별자치도 제주시 일도이동 409번지 7호  ","235.87","064-723-3535","호프/통닭","2018-05-02"
